OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Weak foot,Skill moves
63,63,34,48,50,63,64,59,66,30,33,44,28,26,38,40,39,26,61,51,39,44,47,55,64,56,54,62,59,61,68,61,64,65,65,61,3,2
63,71,62,50,65,22,52,67,75,60,65,59,63,45,70,43,53,42,57,40,48,67,57,66,57,67,58,15,67,18,17,22,67,54,58,31,4,2
63,73,54,57,64,25,49,75,72,58,57,55,52,36,47,58,60,32,61,52,47,63,75,75,58,63,50,22,35,27,23,20,47,66,47,31,3,3
63,60,32,42,56,62,69,51,67,25,31,45,26,24,36,24,35,27,57,47,27,58,44,51,59,56,54,60,62,61,64,60,70,65,76,58,3,2
63,62,29,50,51,62,67,59,65,28,23,37,33,29,34,54,45,28,57,48,36,44,60,56,62,56,57,64,58,62,63,61,68,68,71,53,3,2
63,66,30,44,58,64,59,63,68,25,31,31,28,28,37,26,31,28,60,58,20,57,52,66,62,60,54,65,62,63,64,63,64,58,57,64,3,2
63,67,64,52,62,22,54,65,68,60,66,65,63,58,63,32,58,51,61,58,34,63,70,56,58,60,52,13,65,12,23,19,66,60,57,35,4,3
63,63,53,61,66,34,44,61,65,59,58,53,47,43,41,64,58,37,66,61,52,69,58,63,64,64,62,32,34,43,28,31,41,44,47,39,3,3
63,70,50,58,68,31,44,71,70,62,52,49,44,53,51,57,57,50,61,60,54,65,85,81,68,66,53,23,33,31,35,34,40,55,40,40,3,3
63,64,61,55,51,26,64,59,68,72,65,57,55,58,64,45,59,55,63,45,58,52,45,34,61,52,48,23,67,20,23,22,72,59,73,44,2,2
63,68,37,42,45,63,66,67,68,36,33,44,40,37,41,37,43,38,48,39,36,31,53,63,63,55,58,64,67,58,66,63,72,64,68,62,2,2
63,66,62,55,64,17,57,64,67,67,65,60,55,62,70,58,55,39,61,42,46,66,61,57,57,65,58,13,59,11,12,16,66,59,63,35,3,3
63,63,33,47,50,64,64,64,63,37,30,45,28,23,32,36,41,30,58,52,42,43,53,54,60,56,53,62,61,61,68,63,70,58,70,55,3,2
63,67,63,53,63,23,51,68,67,64,66,66,54,59,57,46,56,33,62,41,54,66,64,66,55,62,48,17,62,18,21,13,63,55,54,34,3,2
63,76,58,63,59,19,45,78,75,63,60,53,58,56,63,63,60,45,69,65,38,60,63,61,60,59,48,18,52,15,15,13,51,65,32,50,3,3
63,67,67,47,57,22,60,67,67,58,68,74,59,69,60,42,48,50,54,36,48,59,57,58,59,55,57,17,63,17,19,13,69,58,62,53,3,2
63,34,64,52,61,38,71,33,34,68,67,66,56,62,66,34,55,57,62,44,55,60,57,56,63,64,63,24,67,44,36,28,67,48,80,76,3,2
63,63,59,54,64,19,61,66,60,65,58,60,59,63,58,31,53,53,68,54,47,64,58,68,70,66,48,17,55,15,14,10,70,58,73,33,3,2
63,61,64,51,60,22,62,61,61,66,68,65,57,56,65,40,56,58,57,43,53,59,63,61,59,61,59,21,59,20,14,16,70,55,73,39,3,3
63,58,39,45,49,62,66,54,61,25,35,41,45,39,51,25,46,43,60,44,29,45,41,46,58,57,52,63,62,60,64,62,69,54,73,61,3,2
63,68,27,50,54,58,62,69,67,46,26,22,29,20,33,61,35,25,59,45,42,50,60,60,58,58,48,60,58,57,59,57,67,70,63,48,2,2
63,54,28,49,51,63,74,55,53,27,21,40,32,29,33,51,43,29,55,53,28,50,51,41,58,52,55,62,63,63,62,63,74,69,80,63,3,2
63,42,49,51,44,62,71,40,44,26,44,64,52,36,50,47,27,54,63,60,40,34,43,58,55,53,62,63,66,63,61,52,70,57,81,63,3,2
63,54,63,51,60,27,64,54,54,66,62,68,62,58,67,42,55,58,56,44,44,57,63,54,65,63,60,16,67,27,23,21,71,57,74,46,3,2
63,69,57,60,66,26,40,65,73,59,58,59,54,50,54,60,57,61,64,58,57,65,76,84,59,65,58,22,33,23,29,24,35,48,35,45,3,3
63,52,62,41,59,28,76,53,52,66,63,66,53,61,60,33,48,29,47,36,30,60,54,33,62,62,61,20,69,25,22,26,79,67,91,49,4,2
63,58,26,54,53,61,66,65,53,30,23,34,21,27,45,60,29,31,66,60,54,45,51,58,59,62,55,58,65,60,62,60,73,63,71,56,3,2
63,67,63,47,61,21,59,65,68,63,64,65,59,54,66,38,52,40,53,36,59,63,52,51,63,64,59,14,64,19,16,16,70,64,68,28,5,2
63,81,63,44,65,19,46,78,84,62,66,63,59,56,61,30,50,36,55,32,52,65,75,76,59,63,59,12,57,11,19,16,66,42,53,28,2,2
63,67,64,56,64,29,38,68,67,64,66,72,53,60,67,60,64,45,58,41,53,66,61,68,58,65,57,26,48,22,32,30,43,51,34,31,3,3
63,54,67,50,60,27,59,57,52,66,69,65,65,58,66,44,61,41,53,42,48,63,54,58,58,60,48,23,63,22,23,22,67,55,66,44,3,2
63,55,31,41,56,62,72,51,59,28,28,48,20,26,39,25,32,28,54,56,23,48,64,54,62,62,62,62,64,62,61,60,72,66,79,63,3,2
63,54,64,40,58,30,71,56,52,65,64,73,56,65,60,35,42,33,46,31,35,55,57,56,62,61,62,23,67,23,31,23,75,70,80,47,3,2
63,52,39,47,51,62,66,50,53,36,35,53,33,36,48,46,40,34,58,43,36,47,48,51,62,56,54,61,61,63,63,62,67,58,72,62,3,2
63,58,31,46,48,62,72,52,63,34,27,45,25,27,33,29,35,26,60,61,30,42,61,57,59,50,50,62,58,65,62,61,69,68,78,63,2,2
63,53,27,49,55,60,73,55,51,33,23,40,21,25,31,44,43,21,58,57,26,55,48,45,56,57,56,58,60,60,62,59,72,62,79,74,3,2
63,66,29,45,46,62,68,63,68,34,22,43,26,20,43,35,35,26,57,51,39,41,43,44,55,51,53,55,69,58,69,61,78,50,79,60,3,2
63,75,58,50,69,17,47,76,74,61,62,54,56,46,53,62,48,33,53,39,45,69,75,88,54,69,56,17,46,12,14,12,55,57,49,27,2,3
63,60,31,46,46,63,70,59,61,29,27,44,28,26,36,36,29,29,60,59,25,36,47,55,58,54,57,62,62,64,63,60,68,73,68,73,2,2
63,70,24,38,53,63,68,68,72,25,21,25,28,24,33,25,31,25,55,30,30,45,71,70,60,56,52,61,65,64,62,61,75,64,72,59,2,2
63,60,30,48,52,62,64,53,65,30,28,40,26,28,25,45,36,25,59,52,42,50,60,34,64,55,48,63,60,62,63,61,68,53,71,59,3,2
63,68,64,49,65,22,47,72,65,65,66,64,60,55,64,39,57,43,56,37,54,64,68,68,62,66,59,13,57,18,22,19,62,55,50,28,2,2
63,72,63,42,62,19,56,76,69,66,67,65,53,57,67,34,54,31,46,32,38,57,76,82,64,63,60,15,62,14,16,11,68,80,51,37,3,2
63,48,65,47,50,26,77,43,52,69,67,64,57,62,72,31,59,39,56,33,43,47,39,35,60,57,62,18,74,21,22,19,79,62,87,72,3,2
63,62,34,45,43,62,67,60,63,35,34,43,28,26,28,46,37,23,54,43,44,37,50,38,61,43,60,59,65,62,64,60,77,43,81,61,3,2
63,55,65,45,49,25,74,58,52,66,67,77,53,57,56,41,46,38,54,34,42,48,46,31,52,52,51,23,68,19,19,18,79,63,86,55,2,2
63,58,31,46,43,62,73,57,59,32,26,51,25,26,26,35,31,16,61,56,45,32,53,60,54,52,46,62,64,62,63,60,74,72,79,60,3,2
63,66,63,41,54,20,69,63,68,73,68,63,52,57,61,32,48,28,44,38,42,50,58,48,53,60,55,15,60,18,12,18,75,63,79,51,2,2
63,62,30,46,45,63,67,59,65,23,21,57,26,21,43,36,42,31,56,49,44,34,55,50,62,54,53,60,62,58,69,62,73,53,76,59,3,2
63,34,44,46,47,61,80,34,34,45,36,57,50,44,42,32,43,39,54,55,45,46,30,32,58,53,55,61,62,60,62,56,69,70,86,78,3,2
63,38,36,51,53,61,73,34,42,35,27,62,36,23,32,27,53,60,62,54,49,48,55,51,63,55,64,61,64,59,62,60,65,63,77,75,3,2
63,58,36,44,41,62,71,57,58,41,37,34,32,41,32,34,37,32,53,57,31,29,46,45,57,51,52,60,65,61,63,60,74,61,77,68,3,2
63,54,33,47,49,62,67,55,53,35,28,50,27,33,41,33,41,50,57,58,26,45,45,42,58,54,52,56,63,62,66,65,71,54,75,62,4,2
63,60,32,40,47,63,69,62,58,23,30,43,31,23,36,24,28,23,57,49,31,40,47,56,62,52,50,65,62,61,64,64,69,78,69,60,3,2
63,57,33,47,48,63,63,56,57,28,28,48,31,27,45,35,34,30,62,55,32,33,43,72,66,64,51,64,66,63,64,58,67,60,65,63,3,2
63,50,34,51,49,64,63,44,54,38,29,44,34,36,40,49,49,34,57,53,39,44,58,59,57,49,60,65,67,63,64,63,66,52,71,57,3,2
63,46,36,46,54,62,67,48,45,32,28,58,32,34,36,35,37,28,59,53,36,51,61,53,60,56,52,62,60,63,62,62,67,54,75,62,3,2
63,68,65,43,60,21,54,67,69,67,67,63,61,59,68,31,48,42,54,29,34,59,62,68,58,63,44,15,62,19,16,12,68,55,61,30,2,2
63,75,56,51,66,24,39,74,75,62,60,58,48,45,51,56,55,35,57,34,39,67,68,74,57,65,53,24,30,24,21,26,38,59,32,30,3,3
63,33,65,50,61,34,67,34,32,73,68,65,56,61,65,45,55,38,57,37,60,58,59,65,61,63,70,29,67,43,22,18,64,62,73,58,4,2
63,47,31,47,46,61,78,36,56,58,31,38,18,29,36,32,46,34,53,60,35,42,31,34,54,55,55,58,68,62,60,59,72,67,89,66,3,2
63,66,25,42,56,62,59,65,67,23,22,39,20,27,21,26,28,25,59,54,32,53,61,59,60,59,45,63,63,61,63,60,70,34,69,60,2,2
63,59,30,44,48,64,65,57,61,37,25,46,21,25,41,37,39,32,55,39,41,43,55,60,55,49,45,62,56,65,67,64,69,50,76,55,3,2
63,47,36,43,56,65,63,40,52,42,34,51,27,23,29,34,30,30,60,42,33,51,53,61,62,63,46,61,58,68,67,62,54,66,59,71,2,2
63,65,26,51,51,62,54,68,62,45,20,35,25,27,32,64,43,29,53,45,51,50,55,73,54,45,53,61,45,60,70,67,52,61,52,52,4,2
63,62,28,41,43,59,76,59,64,23,32,30,19,25,37,32,33,26,54,46,24,33,42,40,56,55,56,57,57,56,64,63,75,62,87,68,2,2
63,55,26,48,50,63,67,54,56,22,22,34,26,25,35,43,34,21,60,55,44,49,49,43,47,55,43,58,63,59,69,66,72,55,76,59,2,2
63,45,34,49,53,62,66,54,38,35,32,41,27,37,39,38,43,51,58,55,39,47,50,55,64,59,66,64,64,61,62,61,69,54,72,65,2,2
63,48,62,49,58,25,67,45,50,64,63,69,55,54,63,47,53,37,59,34,34,63,42,33,58,60,52,21,68,23,17,21,73,47,83,52,3,3
63,59,60,41,55,25,69,54,63,65,68,58,44,49,57,31,45,29,54,29,28,53,52,46,63,60,52,21,70,21,18,20,75,51,79,63,2,2
63,60,27,43,50,63,66,64,56,23,26,36,19,22,33,33,30,31,59,44,24,39,54,51,59,61,58,62,59,63,64,63,71,60,73,57,3,2
63,61,63,47,62,20,55,57,65,60,66,64,59,58,59,31,51,38,59,38,44,63,55,54,60,64,58,12,65,18,14,16,63,60,58,39,3,2
63,58,66,47,61,17,59,56,59,62,66,66,67,58,64,33,49,43,60,40,35,60,45,61,58,71,44,14,61,12,12,12,66,61,68,31,2,2
63,48,37,49,47,63,64,55,42,35,32,42,40,41,48,40,32,47,60,61,45,40,53,56,56,51,46,61,66,58,68,65,67,56,67,67,3,2
63,68,27,42,39,63,68,68,68,29,22,41,21,29,41,31,32,28,54,48,31,24,40,51,63,54,43,63,57,65,64,62,74,55,77,59,2,2
63,48,29,45,56,62,67,47,48,32,23,47,21,26,41,31,36,24,59,53,29,57,45,53,59,59,54,61,62,62,63,62,66,61,72,64,3,2
63,55,24,47,48,62,71,58,53,31,17,41,16,34,33,42,31,21,61,54,31,45,44,47,59,50,57,61,52,62,66,62,68,62,79,62,3,2
63,53,32,49,44,62,67,51,55,29,31,38,31,24,36,48,29,33,64,56,26,34,45,63,65,50,46,64,62,61,62,63,68,63,72,61,2,2
63,58,28,50,50,64,57,57,59,43,28,29,25,22,29,59,34,32,59,50,34,49,48,70,58,50,43,69,60,66,63,58,61,63,55,51,2,2
63,68,22,37,45,63,71,65,71,21,18,30,21,20,38,24,31,25,49,44,27,42,40,49,61,49,46,63,61,64,63,60,76,62,78,65,2,2
63,60,26,42,42,64,72,57,62,28,21,35,26,29,34,28,34,31,55,48,23,33,49,57,61,46,50,64,60,63,66,62,69,80,72,61,3,2
63,57,25,42,50,63,68,59,56,22,21,37,19,24,36,24,35,20,58,53,26,47,51,52,59,52,47,63,60,62,64,62,71,60,75,59,3,2
63,37,44,45,47,63,68,41,33,23,38,59,51,28,37,28,35,31,55,63,37,45,50,35,55,48,56,61,64,62,64,61,70,36,81,74,2,2
63,59,67,38,56,25,59,58,60,66,68,77,58,68,56,30,42,34,44,35,33,54,63,70,60,56,51,19,62,22,22,18,67,59,68,33,3,3
63,62,23,43,46,63,66,58,65,25,19,35,17,20,36,35,36,27,54,49,31,38,54,63,58,49,48,61,64,62,66,63,71,54,73,60,2,2
63,53,31,42,45,62,69,52,53,28,27,44,30,21,41,32,28,26,58,48,29,35,44,50,55,58,52,60,60,62,65,63,70,60,76,60,2,2
63,62,24,45,44,61,66,61,63,27,17,40,20,28,35,25,33,29,63,57,23,28,47,51,60,63,47,64,64,53,66,62,72,57,71,65,3,2
63,50,33,42,39,62,76,51,49,27,26,52,33,25,34,33,33,30,55,44,30,31,53,33,45,44,60,60,62,63,62,62,80,74,80,69,3,2
63,57,28,43,40,62,71,53,60,22,27,31,26,29,35,33,38,32,49,53,39,34,46,46,58,41,44,63,65,63,61,60,70,63,75,70,2,2
63,60,24,42,48,64,62,50,68,21,21,34,19,25,31,31,29,22,58,48,32,41,48,55,57,57,48,61,67,59,69,64,65,59,64,58,3,2
63,34,36,50,44,61,75,33,34,39,31,47,35,46,30,35,49,27,60,60,36,37,31,30,58,55,63,60,72,60,61,50,74,61,84,70,3,2
63,54,24,40,46,62,73,56,53,25,22,30,18,20,38,26,37,29,51,46,28,42,43,36,60,51,56,60,65,63,63,61,76,66,81,59,3,2
63,55,27,41,43,64,68,55,55,25,22,36,26,34,42,28,34,27,58,34,32,32,41,62,62,52,50,63,62,65,64,64,66,75,68,60,3,2
63,60,22,47,39,62,68,58,61,31,15,34,18,27,32,28,29,25,67,62,27,21,44,46,54,58,52,59,64,61,64,61,67,68,66,71,2,2
63,62,25,32,43,63,72,61,63,22,22,38,16,21,37,20,31,22,42,28,27,40,47,42,58,42,51,61,62,63,64,63,75,64,79,64,3,2
63,54,31,40,39,61,71,56,52,30,30,41,23,29,42,30,35,28,54,36,30,29,36,50,62,48,48,62,66,56,63,63,72,65,75,66,4,2
63,52,26,37,46,63,71,47,56,24,20,43,19,29,36,27,30,23,49,43,24,39,55,58,61,50,43,62,62,61,65,64,69,70,76,59,2,2
63,61,23,37,44,64,65,57,64,21,21,32,18,15,35,32,22,15,51,41,29,37,55,48,59,43,66,62,65,65,63,62,71,47,72,68,3,2
63,49,29,44,49,66,57,46,51,27,24,41,26,31,45,33,32,34,61,44,33,42,37,65,59,56,60,64,63,63,69,68,56,60,54,61,3,2
63,60,25,36,41,63,68,56,64,25,21,33,22,28,33,29,31,28,47,33,26,28,49,56,56,51,61,66,70,61,62,59,83,60,76,55,3,2
63,63,24,34,39,64,69,62,63,20,18,38,22,23,34,22,26,22,46,42,22,35,41,44,55,39,49,66,66,61,65,63,76,62,78,52,2,2
63,61,26,37,35,67,66,62,61,26,22,38,22,26,33,26,36,26,45,44,28,29,48,58,44,33,51,68,70,68,65,65,71,59,69,64,3,2
63,47,29,43,35,63,75,41,51,23,15,63,26,33,34,32,25,31,58,54,27,24,47,55,48,40,54,60,72,62,64,55,75,70,80,70,2,2
63,37,31,48,45,64,67,32,41,32,21,48,33,27,42,42,48,39,51,58,20,34,63,60,61,50,44,64,65,65,65,60,62,63,72,59,3,2
63,56,32,32,39,65,67,59,54,36,32,35,29,31,35,33,27,27,37,33,24,35,45,40,49,39,44,54,59,70,68,69,65,53,68,82,3,2
63,34,38,41,42,62,71,33,34,37,40,40,33,32,30,25,42,37,50,44,38,33,46,61,61,47,55,60,63,61,65,63,66,52,80,71,3,2
63,43,28,41,42,62,71,34,50,28,20,48,25,19,34,28,35,26,52,47,33,37,43,36,61,45,50,62,65,62,62,60,68,53,82,65,3,2
63,55,23,42,41,65,61,56,55,23,17,31,24,27,30,24,34,26,61,43,26,22,43,77,62,55,60,67,59,70,63,62,62,57,60,67,2,2
63,36,29,43,50,63,63,34,38,21,27,35,29,20,31,26,32,25,61,50,29,50,39,33,60,54,64,62,66,64,63,60,63,45,72,65,3,2
63,36,26,37,42,63,76,34,37,30,25,35,21,18,31,27,34,19,49,38,27,37,35,37,64,45,59,62,63,64,62,61,76,75,82,63,2,2
63,33,28,40,35,63,78,36,30,28,26,37,20,31,42,30,33,30,54,41,23,29,31,33,65,39,53,63,65,64,62,62,69,82,82,65,3,2
62,87,58,62,66,57,65,84,90,60,59,59,59,51,50,60,63,57,63,62,61,64,78,80,57,63,66,59,54,56,59,55,72,65,61,72,3,3
62,82,60,60,63,54,70,82,82,59,58,65,61,54,58,57,61,52,62,61,56,63,68,64,62,61,57,56,45,52,58,52,63,73,73,61,4,3
62,81,59,60,65,54,67,82,81,62,60,60,60,45,60,55,62,53,63,61,55,62,84,84,60,62,62,56,54,52,54,53,82,74,67,55,3,3
62,73,58,59,63,60,73,74,72,60,58,62,59,55,48,54,60,48,64,61,53,59,76,69,62,62,65,58,67,59,61,58,80,73,75,68,3,3
62,78,59,62,66,57,63,81,76,60,58,62,61,52,58,59,63,61,63,61,62,63,82,81,61,62,69,60,49,57,58,55,67,71,60,57,4,3
62,81,60,55,61,46,80,82,81,60,61,63,58,52,54,58,58,45,57,45,56,61,74,67,58,58,58,49,56,45,44,38,84,75,81,83,2,3
62,70,61,61,64,63,62,73,67,62,60,66,65,54,43,60,63,60,62,60,61,61,76,75,61,62,61,62,62,62,64,64,72,58,62,65,3,3
62,88,54,55,62,52,69,89,87,55,53,60,51,47,48,59,57,46,55,47,57,61,74,86,58,58,58,54,42,52,54,52,66,81,62,73,3,3
62,65,61,59,62,58,75,62,67,55,57,68,64,60,57,56,57,53,63,61,54,61,59,75,62,62,60,60,55,56,61,58,78,75,74,77,4,2
62,70,57,58,62,62,71,67,73,59,55,64,62,42,43,47,60,42,65,60,48,60,66,68,63,63,58,63,54,62,64,61,68,67,72,75,3,2
62,76,57,60,64,54,69,74,78,57,58,62,54,47,45,54,60,43,66,63,56,61,78,80,57,63,63,53,47,54,58,55,61,82,59,81,3,2
62,72,44,64,66,63,70,74,70,45,40,63,32,43,47,64,63,43,68,65,58,66,63,67,58,67,66,65,59,64,62,59,79,61,79,58,3,2
62,78,53,58,65,59,66,76,80,56,50,62,58,40,40,45,62,35,66,62,50,65,77,70,64,60,60,65,51,57,61,56,69,68,67,60,3,3
62,82,59,58,65,55,60,81,83,52,60,65,56,42,52,59,58,37,60,55,64,64,83,87,57,60,53,57,45,57,55,55,64,67,58,55,2,3
62,86,54,53,67,52,67,89,84,56,50,69,55,32,44,59,52,30,55,48,53,67,75,82,53,66,47,58,49,50,53,50,72,72,67,59,2,3
62,70,61,62,62,54,69,71,70,64,58,64,69,50,49,61,62,63,63,62,61,59,68,70,62,61,68,59,56,53,52,47,71,71,69,65,3,3
62,71,61,61,63,52,70,69,72,58,61,63,60,65,65,58,62,57,62,62,57,63,68,65,59,63,59,51,60,46,56,51,71,81,70,58,3,3
62,74,63,57,62,48,73,73,75,58,61,70,64,59,53,59,59,60,56,50,60,61,75,62,56,61,59,52,55,40,50,47,71,76,68,83,4,4
62,68,55,59,64,58,73,67,68,58,56,61,57,32,40,53,62,52,63,63,36,65,65,64,55,62,66,57,48,58,60,60,67,75,77,60,3,2
62,74,60,60,64,56,62,72,75,62,61,60,59,55,55,56,63,53,63,60,59,63,74,73,61,63,60,56,53,56,57,53,65,72,60,55,3,3
62,82,56,59,62,54,63,84,81,57,55,59,55,47,55,57,63,54,60,59,58,59,82,81,58,58,62,58,48,53,55,55,66,71,59,62,4,2
62,76,55,58,63,58,66,78,74,61,55,60,55,47,41,48,61,45,64,61,49,62,68,65,62,63,69,62,58,58,57,57,74,66,67,60,2,2
62,88,54,53,64,57,60,89,87,56,55,57,50,49,44,61,48,41,55,50,54,62,78,82,50,63,58,55,52,57,60,55,74,50,65,54,3,3
62,84,54,56,61,58,62,82,86,56,52,58,61,47,42,57,56,43,57,55,53,61,77,71,57,56,60,59,55,57,59,58,75,49,68,60,4,3
62,72,59,62,64,54,63,71,73,61,59,60,63,44,58,58,62,59,66,62,59,65,73,75,61,58,56,59,44,58,52,47,59,62,65,59,3,2
62,79,60,54,61,43,77,78,79,58,60,64,57,58,66,55,54,49,56,45,59,59,74,72,58,58,62,41,60,41,42,39,83,70,80,79,4,2
62,79,55,58,64,54,64,81,78,57,57,56,52,47,56,59,60,50,60,53,61,63,79,79,60,60,56,56,51,52,55,53,70,66,62,65,3,3
62,68,58,62,62,59,65,69,67,58,55,63,60,54,62,62,61,60,63,62,64,59,72,69,61,63,66,59,58,59,59,57,67,71,63,61,2,2
62,71,59,60,69,53,61,65,75,65,57,67,62,44,49,56,63,45,64,58,58,68,80,70,59,68,61,53,48,52,54,56,60,63,65,49,3,4
62,68,58,61,62,58,66,67,69,60,58,61,58,53,55,57,64,62,62,61,56,60,72,68,62,62,58,63,51,56,58,60,63,70,65,66,3,2
62,77,51,59,64,58,64,82,72,61,53,52,46,47,48,49,62,57,64,62,54,61,83,81,65,61,58,59,54,57,61,55,66,84,54,61,3,3
62,75,46,59,62,56,75,73,76,60,49,42,47,31,36,59,61,31,65,60,41,59,80,80,62,60,43,59,44,56,59,54,67,82,77,61,3,3
62,83,59,55,65,42,69,85,81,59,58,62,60,52,52,55,56,40,60,50,49,64,81,81,69,59,54,50,47,42,37,33,71,69,69,69,4,3
62,70,57,63,62,57,63,69,71,63,58,58,56,46,51,68,59,43,66,65,51,64,62,66,64,59,59,58,52,55,60,59,61,66,59,68,3,3
62,72,54,58,64,59,65,70,74,56,53,57,53,46,55,49,59,46,64,61,50,64,63,69,63,65,53,60,58,59,58,59,67,67,64,62,3,2
62,72,51,55,62,60,72,71,73,44,48,63,50,40,46,47,52,45,61,60,57,59,72,75,60,60,63,60,54,60,61,58,72,76,74,60,3,2
62,73,56,62,72,55,54,81,66,62,52,67,58,33,59,52,66,54,68,64,46,74,81,76,60,70,56,58,39,60,53,54,48,65,43,69,3,3
62,69,54,59,65,57,67,71,67,58,53,59,54,49,47,55,60,36,64,60,61,61,80,88,61,64,60,58,48,56,60,59,62,75,60,75,3,2
62,75,56,60,66,57,56,78,72,61,58,61,50,39,51,63,59,48,60,58,62,66,79,78,57,64,58,51,56,59,60,58,65,60,52,60,3,2
62,67,56,60,60,60,67,68,66,60,56,61,54,49,47,58,61,40,64,62,56,59,55,64,59,63,60,61,57,60,60,58,68,68,70,60,3,2
62,86,50,53,60,54,67,85,87,55,50,57,43,46,50,55,58,46,56,40,52,60,70,68,56,57,57,51,57,54,56,54,78,78,70,44,3,3
62,71,59,63,60,56,61,70,72,55,55,70,59,58,58,55,55,55,70,68,61,60,61,60,61,61,48,58,66,42,65,61,68,65,59,60,3,2
62,81,50,56,68,54,60,80,82,58,46,59,54,23,46,59,47,48,62,50,57,68,79,75,56,67,51,55,44,54,55,54,57,65,54,67,2,2
62,68,58,59,63,54,67,70,66,58,56,58,62,51,61,53,62,54,62,60,58,60,75,78,62,60,62,56,50,49,57,56,69,81,58,70,3,3
62,91,52,53,64,41,68,90,91,55,56,47,52,40,43,53,46,50,58,55,36,63,84,65,56,62,52,25,49,40,48,43,76,65,74,57,3,3
62,66,59,61,63,60,60,67,65,61,57,62,60,57,59,62,62,49,61,60,58,62,68,68,57,62,60,61,36,65,62,60,51,57,59,67,3,3
62,71,59,65,62,43,69,71,71,67,57,63,58,58,53,64,63,60,68,63,61,63,64,55,57,62,57,43,55,41,41,44,73,62,73,67,3,3
62,70,60,61,67,51,60,71,70,62,60,61,62,54,48,57,62,60,63,59,61,66,75,78,62,64,64,50,40,48,56,54,54,72,56,55,4,3
62,68,56,61,61,57,66,69,67,58,53,59,64,44,40,55,62,64,64,62,53,60,64,68,60,62,59,60,48,57,60,55,60,75,63,65,3,2
62,65,57,60,66,57,63,68,62,55,54,62,61,52,57,57,59,55,62,60,65,61,82,85,65,65,65,57,48,59,59,57,59,59,61,75,2,2
62,81,53,56,59,55,64,82,80,55,50,62,54,42,54,63,55,61,56,48,59,57,73,74,56,55,53,54,51,55,57,55,71,74,64,49,3,3
62,65,61,60,62,55,65,65,65,54,60,64,64,52,53,51,63,61,64,61,60,59,70,70,59,65,58,58,48,54,58,52,60,71,65,60,4,2
62,68,51,55,66,59,69,70,67,55,53,57,50,35,34,39,63,31,63,63,29,68,72,72,59,64,57,57,65,54,61,68,75,72,71,59,2,2
62,66,57,63,64,57,60,67,66,56,54,62,62,52,53,58,62,53,68,62,61,62,73,67,58,63,63,59,50,56,60,56,59,65,57,62,3,3
62,66,57,60,63,63,58,70,63,65,60,56,52,62,48,52,62,60,63,61,58,62,70,67,65,63,56,63,58,62,65,62,63,60,55,62,4,3
62,75,54,56,58,59,65,75,75,55,56,58,50,48,50,56,53,45,58,55,58,58,78,64,51,54,51,56,65,61,59,57,74,64,63,67,3,2
62,80,58,58,64,49,58,78,82,62,62,57,58,44,37,52,62,47,64,60,30,64,64,66,59,65,65,58,50,32,59,49,65,61,56,58,3,3
62,74,59,55,63,43,73,72,76,58,61,60,59,49,51,53,55,43,58,56,50,62,71,67,60,62,56,42,56,45,38,37,78,73,80,55,2,3
62,68,57,60,66,56,60,73,64,59,56,64,56,49,56,55,58,43,68,61,47,65,77,78,52,66,51,55,46,60,59,46,57,71,54,64,3,2
62,59,55,60,63,61,68,66,54,43,48,67,68,37,50,50,61,59,66,62,51,61,70,58,60,66,58,63,56,59,64,60,71,65,74,58,3,2
62,77,55,54,62,54,64,75,79,63,55,62,44,52,61,62,45,44,60,45,54,64,65,64,50,62,48,54,46,53,57,54,64,75,66,46,3,3
62,68,57,57,63,56,65,65,70,63,60,53,59,45,42,48,60,35,63,61,40,62,70,63,61,62,58,59,50,53,59,54,62,66,66,60,4,3
62,89,46,53,58,55,65,90,88,55,42,54,46,42,41,54,54,40,54,51,52,57,68,70,55,55,56,55,53,55,55,54,83,76,63,51,3,2
62,82,55,54,63,54,58,83,81,61,54,58,60,40,50,60,57,44,56,40,55,61,85,85,58,57,63,56,43,53,56,54,54,79,47,59,3,3
62,82,54,61,62,53,54,80,83,52,50,64,52,52,60,61,59,54,65,58,62,61,67,77,56,59,63,51,52,53,54,50,59,72,45,53,3,3
62,74,60,61,64,59,47,74,74,60,65,62,52,49,46,49,56,41,72,67,49,63,65,94,55,62,54,48,63,58,68,55,55,65,32,62,3,3
62,67,49,61,63,59,66,68,67,59,50,48,49,40,46,51,66,47,66,62,47,64,66,65,58,63,58,59,54,59,61,58,65,59,68,68,3,3
62,71,53,59,68,55,59,69,72,58,56,58,48,38,41,48,63,43,65,58,60,67,78,80,55,70,49,53,48,52,61,59,57,69,56,56,3,2
62,66,53,58,64,62,62,65,67,58,53,53,54,47,48,49,59,45,64,63,50,62,71,68,60,65,58,65,51,61,66,62,59,69,59,63,3,2
62,66,62,59,61,53,64,67,66,65,66,59,62,46,51,53,63,51,65,57,39,59,65,59,57,63,55,57,42,48,59,54,56,65,67,57,3,2
